Unnamed: 0,authors,published_date,description,isbn_10,isbn_13,page_count,categories,maturity_rating,language,join_isbn_10
,['Paul Zindel'],1973,"A Pulitzer Prize-winning play by the author of ""The Pigman"" focuses on the ups and downs of the relationship between an embittered, eccentric woman and her two teenage daughters. Illustrations.",UOM:39015042866528,,108.0,['American drama'],NOT_MATURE,en,0553280287
,"['Kate William', 'Francine Pascal']",1985-01,"Twins Elizabeth and Jessica Wakefield and their friends from Sweet Valley High are enjoying a summer bicycle trek up the California coast, but their dream vacation is threatened by feuding, broken romances, grudges, and unexpected disaster.",0553250728,9780553250725,249.0,['Juvenile Fiction'],NOT_MATURE,en,0553250728
,['Neal Stephenson'],2000-05-02,"Vividly imagined, stunningly prophetic, and epic in scope, The Diamond Age is a major novel from one of the most visionary writers of our time Decades into our future, a stone’s throw from the ancient city of Shanghai, a brilliant nanotechnologist named John Percival Hackworth has just broken the rigorous moral code of his tribe, the powerful neo-Victorians. He's made an illicit copy of a state-of-the-art interactive device called A Young Ladys Illustrated Primer Commissioned by an eccentric duke for his grandchild, stolen for Hackworth's own daughter, the Primer’s purpose is to educate and raise a girl capable of thinking for herself. It performs its function superbly. Unfortunately for Hackworth, his smuggled copy has fallen into the wrong hands. Young Nell and her brother Harv are thetes—members of the poor, tribeless class. Neglected by their mother, Harv looks after Nell. When he and his gang waylay a certain neo-Victorian—John Percival Hackworth—in the seamy streets of their neighborhood, Harv brings Nell something special: the Primer. Following the discovery of his crime, Hackworth begins an odyssey of his own. Expelled from the neo-Victorian paradise, squeezed by agents of Protocol Enforcement on one side and a Mandarin underworld crime lord on the other, he searches for an elusive figure known as the Alchemist. His quest and Nell’s will ultimately lead them to another seeker whose fate is bound up with the Primer—a woman who holds the key to a vast, subversive information network that is destined to decode and reprogram the future of humanity.",0553380966,9780553380965,536.0,['Fiction'],NOT_MATURE,en,0553380966
,['Peter Blauner'],2000-03,From the New York Times bestselling author of The Intruder comes a provocative thriller about a schoolteacher who becomes a celebrated hero -- and then has it all taken suddenly away.,0446605417,9780446605410,500.0,['Fiction'],NOT_MATURE,en,0446605417
,['F. Paul Wilson'],1998-03-15,"When the president of the United States decides to back the legalization of marijuana, organized crime decides he must die. But for them to succeed, he must die without blame on them. So they are going to make his friend--his personal physician--kill him. First, the kidnap the doctor's daughter.",0812571983,9780812571981,420.0,['Fiction'],NOT_MATURE,en,0812571983
,['Gary Braver'],2001-08-13,"When biologist Chris Bacon headed for the unspoiled rainforests of Papua New Guinea in search of medicinal plants, he had no idea that he would bring home a rare flower rumored by a tribal shaman to prevent human aging. Driven by fountain-of-youth dreams, he plans to turn the flower into an elixir of youth and health. But as Chris begins tampering with the ultimate secret of nature, he unleashes forces that not only threaten his own family, but expose the world to unimaginably horrific consequences.",0812575911,9780812575910,454.0,['Fiction'],NOT_MATURE,en,0812575911
,"['Larry Richards', 'Sue Poorman Richards']",1999-01-21,You're a teenager. Does the Bible have anything to say to you? It does. And the Teen Study Bible shows you where. - Book Introductions direct you to important information within a particular book. - The Bible Says gives Biblical perspective on today's issues. - Direct Line looks at a Bible passage and answers the question: What does this mean for me? - Quizzer asks and then answers interesting Bible trivia questions. - Dear Sam gives advice and answers to questions you ask most often. - Bible Promises highlight Bible verses worth remembering. - Jericho Joe shows up in unexpected places and provides a lighthearted touch. PLUS 20 full-color pages give a Christian perspective on contemporary issues. - A subject index directs you to specific topics covered in the features. - The best-selling New International Version--known for its accuracy and clear wording--makes the Bible easier to understand. The Teen Study Bible. It's all you need to add excitement and adventure to your study of God's Word.,0310903947,9780310903949,1664.0,['Religion'],NOT_MATURE,en,0310903947
,['Peter Straub'],1987-01-15,"The quiet suburban town of Hampstead is threatened by two horrors - one is natural, a man gone insane. The other makes the first look like child's play.",0425097250,9780425097250,612.0,,NOT_MATURE,en,0425097250
,['Lee Strobel'],1998,"A former reporter for The Chicago Tribune and former atheist presents a tough-minded investigation of Christian beliefs, interviewing today's scientists, historians, and philosophers to gather compelling evidence for the truth about Jesus. Simultaneous.",9780310226468,0310226465,391.0,['Religion'],NOT_MATURE,en,0310226465
,['Eileen Goudge'],1992,Two young sisters flee from their stepfather after their mother commits suicide and are rescued and raised by their wealthy aunt in New York City,0451173376,9780451173379,624.0,['Fiction'],NOT_MATURE,en,0451173376
,"['Roger Zelazny', 'Robert Sheckley']",1992,"Eager to win the coveted Millennial Evil Deeds Award for reshaping the world, Azzie Elbub, a demon, decides to create a Prince Charming and a Sleeping Beauty who will help his cause. Reprint.",0553299352,9780553299359,310.0,['Fiction'],NOT_MATURE,en,0553299352
,,,,,,,,,,0445200359
,['Daniel Woodrell'],1996,"Doyle Redmond, drifting through life and escaping from a failed marriage, heads for his family home in the Ozarks to find his brother and ends up in the middle of a blood feud between the Dolly clan and his own family",0805022988,9780805022988,237.0,['Fiction'],NOT_MATURE,en,0805022988
,['David Macaulay'],1974,Text and black and white illustrations show how the Romans planned and constructed their cities for the people who lived within them.,9780395349229,0395349222,116.0,['Juvenile Nonfiction'],NOT_MATURE,en,0395349222
,['Allen Debus'],2002-06,"Dinosaur memories are hard to forget! Most who revel in the current renaissance in dinosaur science, art, fiction and movies, or who enjoy the other appealing prehistoric animals so well popularized by the media have fond recollections of what it was like “growing up dinosaur.” Together with wife Diane and his father Allen G. Debus, Allen A. Debus unveils treasured dinosaur memories and stories about prehistoric animals and paleo-people, spanning from the cold-blooded dinosaur ‘era,’ to the modern wave dinosaur renaissance. Beginning with fondly recalled roadtrips to prehistoric places where T. rex still reigns, Dinosaur Memories ventures into the realm of thunder beasts and explores the rich ‘pop-cultural’ appeal of prehistoric animals. If you’ve ever collected dinosaurs, enjoyed fossil hunting or visits to see the old bones in museums, Dinosaur Memories is a book you’ll still recall years from now! Thirty-five chapters are grouped into seven sections titled, “Roads Into Prehistory,” “Thunder Beasts,” “Dinosaur Worlds,” “Fantasy Dinosaurs,” “Fossil Trickery,” “Paleo-people,” and “Rustlin’ up Dinos.”",9780595229888,0595229883,639.0,['Nature'],NOT_MATURE,en,0595229883
,['Shelley Singer'],1988,"Full House by Shelley Singer released on Jul 25, 1988 is available now for purchase.",0373260075,9780373260072,228.0,['Fiction'],NOT_MATURE,en,0373260075
,['Mary Downing Hahn'],1990-09-01,"QUESTIONS Sensitive and idealistic fifteen-year-old Kelly McAllisterfeels at odds with everyone around her. Her best friendhas suddenly turned boy crazy. Her talented mothercreates greeting card designs instead of real art, andher father never talks to her about anything exceptworking hard and getting ahead. That's why Kelly becomes so involved in the plight of ahomeless Vietnam vet who takes refuge in the libraryeach day. Interviewing him began as a Social Studiesproject, but it takes on new meaning after her offers offood and friendship backfire into a real disaster.What had the war done to destroy this man? And whathad it done to her own father, who had been to thesame war ... and refuses to speak of it?",0380707640,9780380707645,196.0,['Juvenile Fiction'],NOT_MATURE,en,0380707640
,['James Axler'],2002-04-24,"A fierce band of rebels, determined to save the human race from extinction, must go up against an enigmatic force known as the DEVIL, who is determined to force his dark and deadly destiny upon the Earth, in the first volume of The Dragon Kings trilogy. Original.",0373638345,9780373638345,356.0,['Fiction'],NOT_MATURE,en,0373638345
,['Lee Wardlaw'],1998,"When his parents call off the family vacation and enroll their son in a creative writing class instead, twelve-year-old Steve comes up with a wacky moneymaking project.",0440414237,9780440414230,208.0,['Juvenile Fiction'],NOT_MATURE,en,0440414237
,['Andrew Weil'],1997,"Provides an eight-week program for improving and maintaining health, illuminating the processes of the body's healing systems and the ways in which we can optimize the power of our individual systems",0679447156,9780679447153,276.0,['Self-Help'],NOT_MATURE,en,0679447156
,['Barthe DeClements'],1981,"A fifth grade class, repelled by the overweight new student who has serious home problems, finally learns to accept her.",PSU:000047057104,,137.0,['Elementary schools'],NOT_MATURE,en,0670517410
,['Rose Tremain'],2001-05,"Brought to the Danish court in 1629 to serve in the king's orchestra, English lutenist Peter Claire soon finds himself caught up in royal intrigue when he falls for a young woman who is the companion of the queen. Winner of the Whitbread Prize. Reader's Guide available. Reprint.",9780743418263,0743418263,518.0,['Fiction'],NOT_MATURE,en,0743418263
