ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0520235428,"Women without Class: Girls, Race, and Identity",Julie Bettie,2002,University of California Press,http://images.amazon.com/images/P/0520235428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0520235428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0520235428.01.LZZZZZZZ.jpg
055328049X,Jane of Lantern Hill,L. M. Montgomery,1989,Starfire,http://images.amazon.com/images/P/055328049X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055328049X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055328049X.01.LZZZZZZZ.jpg
0671676644,A Question of Guilt,Frances Fyfield,1989,Pocket Books,http://images.amazon.com/images/P/0671676644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671676644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671676644.01.LZZZZZZZ.jpg
0451625420,The Medieval World: Europe 1100-1350,Friedrich Heer,1981,New Amer Library (Mm),http://images.amazon.com/images/P/0451625420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451625420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451625420.01.LZZZZZZZ.jpg
0253200652,"Early medieval art, with illustrations from the British Museum and British Library collections (Midland book)",Ernst Kitzinger,1983,Indiana University Press,http://images.amazon.com/images/P/0253200652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0253200652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0253200652.01.LZZZZZZZ.jpg
0472060325,Song of Roland,C. Scott Moncrieff,1959,Univ of Michigan Pr,http://images.amazon.com/images/P/0472060325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0472060325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0472060325.01.LZZZZZZZ.jpg
0486296121,Medieval Designs Iron-on Transfer Patterns,Marty Noble,1997,Dover Publications,http://images.amazon.com/images/P/0486296121.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486296121.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486296121.01.LZZZZZZZ.jpg
0486401448,Medieval Fashions Coloring Book (History of Fashion),Tom Tierney,1998,Dover Publications,http://images.amazon.com/images/P/0486401448.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486401448.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486401448.01.LZZZZZZZ.jpg
0486282716,Nueve siglos de literatura espaÃ±ola,Seymour Resnick,1994,Dover Publications,http://images.amazon.com/images/P/0486282716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486282716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486282716.01.LZZZZZZZ.jpg
0130975850,Writing About Literature,Edgar V. Roberts,1995,Prentice Hall,http://images.amazon.com/images/P/0130975850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0130975850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0130975850.01.LZZZZZZZ.jpg
0806999950,Making Romantic Fabric-Covered Boxes,Mary Jo Hiney,1998,Sterling Pub Co Inc,http://images.amazon.com/images/P/0806999950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806999950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806999950.01.LZZZZZZZ.jpg
1561581089,Easy Guide to Sewing Blouses (Sewing Companion Library Series),Connie Long,1997,Taunton Press,http://images.amazon.com/images/P/1561581089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561581089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561581089.01.LZZZZZZZ.jpg
0812093305,Keys to Successful Stepmothering (Barron's Parenting Keys),Philippa Greene Mulford,1996,Barron's Educational Series,http://images.amazon.com/images/P/0812093305.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812093305.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812093305.01.LZZZZZZZ.jpg
0735814902,Nadie Me Quiere! (Nobody Likes Me!),Raoul Krischanitz,2001,Michael Neugebauer Verlag,http://images.amazon.com/images/P/0735814902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0735814902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0735814902.01.LZZZZZZZ.jpg
0375815015,A Volar Con Dragones (Dragon Tales),Justine Korman,2001,Random House Children's Books,http://images.amazon.com/images/P/0375815015.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375815015.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375815015.01.LZZZZZZZ.jpg
0590117408,Clifford's Happy Easter: Clifford Y El Dia De Pascua,Norman Bridwell,1998,Scholastic,http://images.amazon.com/images/P/0590117408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590117408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590117408.01.LZZZZZZZ.jpg
0816730431,Descubriendo Las Estrellas,Laurence Santrey,1994,Troll Communications,http://images.amazon.com/images/P/0816730431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816730431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816730431.01.LZZZZZZZ.jpg
141843132X,The One King,Angela Ballou,2004,Authorhouse,http://images.amazon.com/images/P/141843132X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/141843132X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/141843132X.01.LZZZZZZZ.jpg
3100704029,Saturns Schatten. Die dunklen Welten der Depression.,Andrew Solomon,2001,"Fischer (S.), Frankfurt",http://images.amazon.com/images/P/3100704029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3100704029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3100704029.01.LZZZZZZZ.jpg
0689863063,La mochila de Dora (Dora's Backpack) (Dora The Explorer),Sarah Willson,2003,Libros Para Ninos,http://images.amazon.com/images/P/0689863063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689863063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689863063.01.LZZZZZZZ.jpg
1558585605,Una Torta De Cumpleanos Para Osito,Max Velthuijs,1996,Nord-Sud Verlag,http://images.amazon.com/images/P/1558585605.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558585605.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558585605.01.LZZZZZZZ.jpg
3499611597,Wir sind Erinnerung. GedÃ?Â¤chtnis und PersÃ?Â¶nlichkeit.,Daniel L. Schacter,2001,Rowohlt Tb.,http://images.amazon.com/images/P/3499611597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3499611597.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3499611597.01.LZZZZZZZ.jpg
0440940664,I Am Rosemarie,Marietta Moskin,1987,Laurel-Leaf Books,http://images.amazon.com/images/P/0440940664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440940664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440940664.01.LZZZZZZZ.jpg
043940987X,"When Sophia Gets Angry: Cuando Sofia Se Enoja, Se Enoja de Veras",Molly Bang,2002,Scholastic en Espanol,http://images.amazon.com/images/P/043940987X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/043940987X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/043940987X.01.LZZZZZZZ.jpg
0486209806,A Christmas Carol: The Original Manuscript,Charles Dickens,1971,Dover Publications,http://images.amazon.com/images/P/0486209806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486209806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486209806.01.LZZZZZZZ.jpg
3442241294,Die Tielmark- Chroniken 01. Die gÃ?Â¶ttlichen Schwestern.,Katya Reimann,2001,Goldmann,http://images.amazon.com/images/P/3442241294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442241294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442241294.01.LZZZZZZZ.jpg
1556618174,Drums of Change: The Story of Running Fawn (Women of the West),Janette Oke,1996,Bethany House Publishers,http://images.amazon.com/images/P/1556618174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556618174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556618174.01.LZZZZZZZ.jpg
0877888191,A Treasury of Christmas Classics: Including a Christmas Carol,Charles Dickens,1994,Shaw,http://images.amazon.com/images/P/0877888191.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877888191.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877888191.01.LZZZZZZZ.jpg
3453194381,2001. Odyssee im Weltraum.,Arthur C. Clarke,2001,Heyne,http://images.amazon.com/images/P/3453194381.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453194381.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453194381.01.LZZZZZZZ.jpg
0823217558,Deconstruction in a Nutshell: A Conversation With Jacques Derrida (Perspectives in Continental Philosophy),Jacques Derrida,1997,Fordham University Press,http://images.amazon.com/images/P/0823217558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0823217558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0823217558.01.LZZZZZZZ.jpg
3453136713,Dreitausendeins ( 3001). Die letzte Odyssee.,Arthur C. Clarke,1999,Heyne,http://images.amazon.com/images/P/3453136713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453136713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453136713.01.LZZZZZZZ.jpg
1566869110,Mob Rule Official Strategy Guide: Official Strategy Guide (Bradygames),Shane Mooney,1999,Bradygames,http://images.amazon.com/images/P/1566869110.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566869110.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566869110.01.LZZZZZZZ.jpg
3442127629,Hitlers Helfer.,Guido Knopp,1998,Goldmann,http://images.amazon.com/images/P/3442127629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442127629.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442127629.01.LZZZZZZZ.jpg
070222734X,Looking Out for Ollie (Storybridge Series),Sharon Montey,1995,University of Queensland Pr (Australia),http://images.amazon.com/images/P/070222734X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/070222734X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/070222734X.01.LZZZZZZZ.jpg
0761537155,"Ultimate Code Book: Even Bigger, Better, Faster, Stronger: Prima's Official Strategy Guide",Prima,2001,Prima Lifestyles,http://images.amazon.com/images/P/0761537155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761537155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761537155.01.LZZZZZZZ.jpg
0684842815,"The Best American Poetry 2000 (Best American Poetry (Cloth), 2000)",David Lehman,2000,Scribner,http://images.amazon.com/images/P/0684842815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684842815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684842815.01.LZZZZZZZ.jpg
3811815679,Todesangst.,Robin Cook,1999,"Pabel/Moewig, Rastatt",http://images.amazon.com/images/P/3811815679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3811815679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3811815679.01.LZZZZZZZ.jpg
0679415858,"Songbirds, Truffles, and Wolves: An American Naturalist in Italy",Gary Paul Nabhan,1993,Random House Inc,http://images.amazon.com/images/P/0679415858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679415858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679415858.01.LZZZZZZZ.jpg
0071396683,Teach Yourself 101 Key Ideas Literature (Teach Yourself (NTC)),Brenda  Downes,2002,McGraw-Hill,http://images.amazon.com/images/P/0071396683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0071396683.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0071396683.01.LZZZZZZZ.jpg
3442132398,"Noch mehr HÃ?Â¼hnersuppe fÃ?Â¼r die Seele. Geschichten, die das Herz erwÃ?Â¤rmen.",Jack Canfield,1997,Goldmann,http://images.amazon.com/images/P/3442132398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442132398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442132398.01.LZZZZZZZ.jpg
0844200379,Teach Yourself Postmodernism (Teach Yourself),Glenn Ward,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/0844200379.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0844200379.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0844200379.01.LZZZZZZZ.jpg
0938753614,Lean Mean Urkell Machine,Bonnie Worth,1992,Bantam Books (Mm),http://images.amazon.com/images/P/0938753614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0938753614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0938753614.01.LZZZZZZZ.jpg
0771027273,Needles,William Deverell,0,Mcclelland Stewart Inc,http://images.amazon.com/images/P/0771027273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771027273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771027273.01.LZZZZZZZ.jpg
0844200204,Writing Fantasy &amp; Science Fiction: And Getting Published (Teach Yourself),Brian Stableford,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/0844200204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0844200204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0844200204.01.LZZZZZZZ.jpg
0872234525,The Canfield decision,Spiro T Agnew,1976,Playboy Press,http://images.amazon.com/images/P/0872234525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0872234525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0872234525.01.LZZZZZZZ.jpg
0674179498,Cultivating Humanity: A Classical Defense of Reform in Liberal Education,Martha C. Nussbaum,1998,Harvard University Press,http://images.amazon.com/images/P/0674179498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0674179498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0674179498.01.LZZZZZZZ.jpg
0373225660,"Intimate Secrets (Intrigue, 566)",B. J. Daniels,2000,Harlequin,http://images.amazon.com/images/P/0373225660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373225660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373225660.01.LZZZZZZZ.jpg
0373224494,"Forget Me Not (Rocky Mountain Rescue) (Harlequin Intrigue, No 449)",Cassie Miles,1997,Harlequin,http://images.amazon.com/images/P/0373224494.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373224494.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373224494.01.LZZZZZZZ.jpg
0881846996,Dark Crimes,Ed Gorman,1991,Carroll &amp; Graf Publishers,http://images.amazon.com/images/P/0881846996.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0881846996.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0881846996.01.LZZZZZZZ.jpg
0373076193,"Into Thin Air (Im Extra) (Silhouette Intimate Moments Extra, No 619)",Karen Leabo,1995,Silhouette,http://images.amazon.com/images/P/0373076193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373076193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373076193.01.LZZZZZZZ.jpg
0394834623,I Am the Cheese,Robert Cormier,1994,Alfred A. Knopf,http://images.amazon.com/images/P/0394834623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394834623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394834623.01.LZZZZZZZ.jpg
0385006322,Thy Neighbor's Wife,Gay Talese,1980,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385006322.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385006322.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385006322.01.LZZZZZZZ.jpg
052524266X,The Miracle,Irving Wallace,1984,Smithmark Pub,http://images.amazon.com/images/P/052524266X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/052524266X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/052524266X.01.LZZZZZZZ.jpg
B0001GMSVW,Tricky Business,Dave Barry,2002,Putnam Pub Group,http://images.amazon.com/images/P/B0001GMSVW.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/B0001GMSVW.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/B0001GMSVW.01.LZZZZZZZ.jpg
0060933283,This Side of Paradise,F. Scott Fitzgerald,1999,HarperCollins Publishers,http://images.amazon.com/images/P/0060933283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060933283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060933283.01.LZZZZZZZ.jpg
037324231X,"Dream Bride (That Special Woman! Brids Of The Bradley House) (Silhouette Special Edition, 1231 : That Special Woman!)",Susan Mallery,1999,Silhouette,http://images.amazon.com/images/P/037324231X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037324231X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037324231X.01.LZZZZZZZ.jpg
0312209045,"Get Anyone to Do Anything : And Never Feel Powerless Again: Psychological Secrets to Predict, Control, and Influence Every Situation",David J. Lieberman,2000,St. Martin's Press,http://images.amazon.com/images/P/0312209045.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312209045.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312209045.01.LZZZZZZZ.jpg
0198319754,A Midsummer Night's Dream (Oxford School Shakespeare),William Shakespeare,1994,Oxford University Press,http://images.amazon.com/images/P/0198319754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0198319754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0198319754.01.LZZZZZZZ.jpg
0671026100,Imzadi (Star Trek: The Next Generation),Peter David,1998,Star Trek,http://images.amazon.com/images/P/0671026100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671026100.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671026100.01.LZZZZZZZ.jpg
1589395794,Unpredictable Results: Volume I of the Jheebs Logs,Charles Inglin,2004,Virtualbookworm.com Publishing,http://images.amazon.com/images/P/1589395794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1589395794.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1589395794.01.LZZZZZZZ.jpg
0785809880,The Pre-Raphaelites (Centuries of Style),Inc. Book Sales,1998,Book Sales,http://images.amazon.com/images/P/0785809880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785809880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785809880.01.LZZZZZZZ.jpg
0385230338,"A History of Philosophy;Volume 7, 8, 9 (Volume VII, Fichte to Nietzsche, Volume VIII, Bentham to Russell, Volume IX, Maine De Biran to Sartre/3in 1)",FREDERICK COPLESTON,1985,Image,http://images.amazon.com/images/P/0385230338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385230338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385230338.01.LZZZZZZZ.jpg
0440447801,LOST IN THE MUSEUM,MIRIAM COHEN,1983,Yearling,http://images.amazon.com/images/P/0440447801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440447801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440447801.01.LZZZZZZZ.jpg
1893554570,Greek Ways: How the Greeks Created Western Civilization,Bruce Thornton,2002,Encounter Books,http://images.amazon.com/images/P/1893554570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1893554570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1893554570.01.LZZZZZZZ.jpg
0373078048,"Marriage To Fight For (Harlequin Intimate Moments, No 804)",Raina Lynn,1997,Silhouette,http://images.amazon.com/images/P/0373078048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373078048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373078048.01.LZZZZZZZ.jpg
0140309268,Secret of the Andes (Puffin Book),Ann Nolan Clark,1976,Puffin Books,http://images.amazon.com/images/P/0140309268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140309268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140309268.01.LZZZZZZZ.jpg
1563974525,Five Little Pumpkins,Iris Van Rynbach,1995,Boyds Mills Press,http://images.amazon.com/images/P/1563974525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563974525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563974525.01.LZZZZZZZ.jpg
0373761783,"Her Holiday Secret (Silhouette Desire, 1178)",Jennifer Greene,1998,Silhouette,http://images.amazon.com/images/P/0373761783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373761783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373761783.01.LZZZZZZZ.jpg
0918954827,"Professing in the Postmodern Academy: Faculty and the Future of Church-Related Colleges (Issues in Religion and Higher Education Series, 1)",Stephen R. Haynes,2002,Baylor University Press,http://images.amazon.com/images/P/0918954827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0918954827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0918954827.01.LZZZZZZZ.jpg
0064438635,A Kitten's Year,Nancy Raines Day,2001,HarperTrophy,http://images.amazon.com/images/P/0064438635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064438635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064438635.01.LZZZZZZZ.jpg
0448413043,Lots of Hearts (All Abroad Reading),Maryann Cocca-Leffler,1997,Grosset &amp; Dunlap,http://images.amazon.com/images/P/0448413043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0448413043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0448413043.01.LZZZZZZZ.jpg
